[0.000000] (-) TimerEvent: {}
[0.000464] (schunk_lwa4p) JobQueued: {'identifier': 'schunk_lwa4p', 'dependencies': OrderedDict()}
[0.087250] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p/environment/ament_prefix_path.sh\n'}
[0.087646] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p/environment/ament_prefix_path.dsv\n'}
[0.087941] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p/environment/path.sh\n'}
[0.088083] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p/environment/path.dsv\n'}
[0.088354] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p/local_setup.bash\n'}
[0.088856] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p/local_setup.sh\n'}
[0.089153] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p/local_setup.zsh\n'}
[0.089657] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p/local_setup.dsv\n'}
[0.089735] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p/package.dsv\n'}
[0.090067] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/ament_index/resource_index/packages/schunk_lwa4p\n'}
[0.090250] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p/cmake/schunk_lwa4pConfig.cmake\n'}
[0.090539] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p/cmake/schunk_lwa4pConfig-version.cmake\n'}
[0.090639] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p/package.xml\n'}
[0.090780] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//config\n'}
[0.091222] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//config/arm_controller.yaml\n'}
[0.091686] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//config/joint_limits.yaml\n'}
[0.091761] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//config/arm_cartesian_controller.yaml\n'}
[0.091899] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//config/diagnostics_analyzers.yaml\n'}
[0.092034] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//config/arm_self_collision.yaml\n'}
[0.092184] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//config/can0.yaml\n'}
[0.092289] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//config/arm_driver.yaml\n'}
[0.092356] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//config/Schunk_0_63.dcf\n'}
[0.092453] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//config/command_gui_buttons.yaml\n'}
[0.092562] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//config/joint_configurations.yaml\n'}
[0.093408] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//launch\n'}
[0.093862] (schunk_lwa4p) StdoutLine: {'line': b'-- Installing: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//launch/__pycache__\n'}
[0.094584] (schunk_lwa4p) StdoutLine: {'line': b'-- Installing: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//launch/__pycache__/view_robot.launch.cpython-310.pyc\n'}
[0.094811] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//launch/cartesian_controller.launch\n'}
[0.095236] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//launch/sim.launch\n'}
[0.095873] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//launch/test_description.launch\n'}
[0.097326] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//launch/robot.launch\n'}
[0.097562] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//launch/install\n'}
[0.099390] (-) TimerEvent: {}
[0.099571] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//launch/install/local_setup.sh\n'}
[0.101682] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//launch/install/local_setup.bash\n'}
[0.103428] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//launch/install/.colcon_install_layout\n'}
[0.104016] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//launch/install/setup.ps1\n'}
[0.104268] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//launch/install/setup.sh\n'}
[0.104729] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//launch/install/setup.bash\n'}
[0.105015] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//launch/install/_local_setup_util_ps1.py\n'}
[0.106145] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//launch/install/COLCON_IGNORE\n'}
[0.106860] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//launch/install/setup.zsh\n'}
[0.107093] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//launch/install/local_setup.zsh\n'}
[0.107595] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//launch/install/_local_setup_util_sh.py\n'}
[0.107883] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//launch/install/local_setup.ps1\n'}
[0.108063] (schunk_lwa4p) StdoutLine: {'line': b'-- Installing: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//launch/view_robot.launch.py\n'}
[0.108579] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//launch/build\n'}
[0.108903] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//launch/build/.built_by\n'}
[0.109152] (schunk_lwa4p) StdoutLine: {'line': b'-- Up-to-date: /root/Stogl/my_new_workspace/src/schunk_robots/install/schunk_lwa4p/share/schunk_lwa4p//launch/build/COLCON_IGNORE\n'}
